ID,Target
ID_10809,Low
ID_10810,Medium
ID_10811,High
ID_10812,Low
ID_10813,Medium
ID_10814,High
ID_10815,Low
ID_10816,Medium
ID_10817,High
ID_10818,Low
ID_10819,Medium
ID_10820,High
ID_10821,Low
ID_10822,Medium
ID_10823,High
ID_10824,Low
ID_10825,Medium
ID_10826,High
ID_10827,Low
ID_10828,Medium
ID_10829,High
ID_10830,Low
ID_10831,Medium
ID_10832,High
ID_10833,Low
ID_10834,Medium
ID_10835,High
ID_10836,Low
ID_10837,Medium
ID_10838,High
ID_10839,Low
ID_10840,Medium
ID_10841,High
ID_10842,Low
ID_10843,Medium
ID_10844,High
ID_10845,Low
ID_10846,Medium
ID_10847,High
ID_10848,Low
ID_10849,Medium
ID_10850,High
ID_10851,Low
ID_10852,Medium
ID_10853,High
ID_10854,Low
ID_10855,Medium
ID_10856,High
ID_10857,Low
ID_10858,Medium
ID_10859,High
ID_10860,Low
ID_10861,Medium
ID_10862,High
ID_10863,Low
ID_10864,Medium
ID_10865,High
ID_10866,Low
ID_10867,Medium
ID_10868,High
ID_10869,Low
ID_10870,Medium
ID_10871,High
ID_10872,Low
ID_10873,Medium
ID_10874,High
ID_10875,Low
ID_10876,Medium
ID_10877,High
ID_10878,Low
ID_10879,Medium
ID_10880,High
ID_10881,Low
ID_10882,Medium
ID_10883,High
ID_10884,Low
ID_10885,Medium
ID_10886,High
ID_10887,Low
ID_10888,Medium
ID_10889,High
ID_10890,Low
ID_10891,Medium
ID_10892,High
ID_10893,Low
ID_10894,Medium
ID_10895,High
ID_10896,Low
ID_10897,Medium
ID_10898,High
ID_10899,Low
ID_10900,Medium
ID_10901,High
ID_10902,Low
ID_10903,Medium
ID_10904,High
ID_10905,Low
ID_10906,Medium
ID_10907,High
ID_10908,Low
ID_10909,Medium
ID_10910,High
ID_10911,Low
ID_10912,Medium
ID_10913,High
ID_10914,Low
ID_10915,Medium
ID_10916,High
ID_10917,Low
ID_10918,Medium
ID_10919,High
ID_10920,Low
ID_10921,Medium
ID_10922,High
ID_10923,Low
ID_10924,Medium
ID_10925,High
ID_10926,Low
ID_10927,Medium
ID_10928,High
ID_10929,Low
ID_10930,Medium
ID_10931,High
ID_10932,Low
ID_10933,Medium
ID_10934,High
ID_10935,Low
ID_10936,Medium
ID_10937,High
ID_10938,Low
ID_10939,Medium
ID_10940,High
ID_10941,Low
ID_10942,Medium
ID_10943,High
ID_10944,Low
ID_10945,Medium
ID_10946,High
ID_10947,Low
ID_10948,Medium
ID_10949,High
ID_10950,Low
ID_10951,Medium
ID_10952,High
ID_10953,Low
ID_10954,Medium
ID_10955,High
ID_10956,Low
ID_10957,Medium
ID_10958,High
ID_10959,Low
ID_10960,Medium
ID_10961,High
ID_10962,Low
ID_10963,Medium
ID_10964,High
ID_10965,Low
ID_10966,Medium
ID_10967,High
ID_10968,Low
ID_10969,Medium
ID_10970,High
ID_10971,Low
ID_10972,Medium
ID_10973,High
ID_10974,Low
ID_10975,Medium
ID_10976,High
ID_10977,Low
ID_10978,Medium
ID_10979,High
ID_10980,Low
ID_10981,Medium
ID_10982,High
ID_10983,Low
ID_10984,Medium
ID_10985,High
ID_10986,Low
ID_10987,Medium
ID_10988,High
ID_10989,Low
ID_10990,Medium
ID_10991,High
ID_10992,Low
ID_10993,Medium
ID_10994,High
ID_10995,Low
ID_10996,Medium
ID_10997,High
ID_10998,Low
ID_10999,Medium
ID_11000,High
ID_11001,Low
ID_11002,Medium
ID_11003,High
ID_11004,Low
ID_11005,Medium
ID_11006,High
ID_11007,Low
ID_11008,Medium
ID_11009,High
ID_11010,Low
ID_11011,Medium
ID_11012,High
ID_11013,Low
ID_11014,Medium
ID_11015,High
ID_11016,Low
ID_11017,Medium
ID_11018,High
ID_11019,Low
ID_11020,Medium
ID_11021,High
ID_11022,Low
ID_11023,Medium
ID_11024,High
ID_11025,Low
ID_11026,Medium
ID_11027,High
ID_11028,Low
ID_11029,Medium
ID_11030,High
ID_11031,Low
ID_11032,Medium
ID_11033,High
ID_11034,Low
ID_11035,Medium
ID_11036,High
ID_11037,Low
ID_11038,Medium
ID_11039,High
ID_11040,Low
ID_11041,Medium
ID_11042,High
ID_11043,Low
ID_11044,Medium
ID_11045,High
ID_11046,Low
ID_11047,Medium
ID_11048,High
ID_11049,Low
ID_11050,Medium
ID_11051,High
ID_11052,Low
ID_11053,Medium
ID_11054,High
ID_11055,Low
ID_11056,Medium
ID_11057,High
ID_11058,Low
ID_11059,Medium
ID_11060,High
ID_11061,Low
ID_11062,Medium
ID_11063,High
ID_11064,Low
ID_11065,Medium
ID_11066,High
ID_11067,Low
ID_11068,Medium
ID_11069,High
ID_11070,Low
ID_11071,Medium
ID_11072,High
ID_11073,Low
ID_11074,Medium
ID_11075,High
ID_11076,Low
ID_11077,Medium
ID_11078,High
ID_11079,Low
ID_11080,Medium
ID_11081,High
ID_11082,Low
ID_11083,Medium
ID_11084,High
ID_11085,Low
ID_11086,Medium
ID_11087,High
ID_11088,Low
ID_11089,Medium
ID_11090,High
ID_11091,Low
ID_11092,Medium
ID_11093,High
ID_11094,Low
ID_11095,Medium
ID_11096,High
ID_11097,Low
ID_11098,Medium
ID_11099,High
ID_11100,Low
ID_11101,Medium
ID_11102,High
ID_11103,Low
ID_11104,Medium
ID_11105,High
ID_11106,Low
ID_11107,Medium
ID_11108,High
ID_11109,Low
ID_11110,Medium
ID_11111,High
ID_11112,Low
ID_11113,Medium
ID_11114,High
ID_11115,Low
ID_11116,Medium
ID_11117,High
ID_11118,Low
ID_11119,Medium
ID_11120,High
ID_11121,Low
ID_11122,Medium
ID_11123,High
ID_11124,Low
ID_11125,Medium
ID_11126,High
ID_11127,Low
ID_11128,Medium
ID_11129,High
ID_11130,Low
ID_11131,Medium
ID_11132,High
ID_11133,Low
ID_11134,Medium
ID_11135,High
ID_11136,Low
ID_11137,Medium
ID_11138,High
ID_11139,Low
ID_11140,Medium
ID_11141,High
ID_11142,Low
ID_11143,Medium
ID_11144,High
ID_11145,Low
ID_11146,Medium
ID_11147,High
ID_11148,Low
ID_11149,Medium
ID_11150,High
ID_11151,Low
ID_11152,Medium
ID_11153,High
ID_11154,Low
ID_11155,Medium
ID_11156,High
ID_11157,Low
ID_11158,Medium
ID_11159,High
ID_11160,Low
ID_11161,Medium
ID_11162,High
ID_11163,Low
ID_11164,Medium
ID_11165,High
ID_11166,Low
ID_11167,Medium
ID_11168,High
ID_11169,Low
ID_11170,Medium
ID_11171,High
ID_11172,Low
ID_11173,Medium
ID_11174,High
ID_11175,Low
ID_11176,Medium
ID_11177,High
ID_11178,Low
ID_11179,Medium
ID_11180,High
ID_11181,Low
ID_11182,Medium
ID_11183,High
ID_11184,Low
ID_11185,Medium
ID_11186,High
ID_11187,Low
ID_11188,Medium
ID_11189,High
ID_11190,Low
ID_11191,Medium
ID_11192,High
ID_11193,Low
ID_11194,Medium
ID_11195,High
ID_11196,Low
ID_11197,Medium
ID_11198,High
ID_11199,Low
ID_11200,Medium
ID_11201,High
ID_11202,Low
ID_11203,Medium
ID_11204,High
ID_11205,Low
ID_11206,Medium
ID_11207,High
ID_11208,Low
ID_11209,Medium
ID_11210,High
ID_11211,Low
ID_11212,Medium
ID_11213,High
ID_11214,Low
ID_11215,Medium
ID_11216,High
ID_11217,Low
ID_11218,Medium
ID_11219,High
ID_11220,Low
ID_11221,Medium
ID_11222,High
ID_11223,Low
ID_11224,Medium
ID_11225,High
ID_11226,Low
ID_11227,Medium
ID_11228,High
ID_11229,Low
ID_11230,Medium
ID_11231,High
ID_11232,Low
ID_11233,Medium
ID_11234,High
ID_11235,Low
ID_11236,Medium
ID_11237,High
ID_11238,Low
ID_11239,Medium
ID_11240,High
ID_11241,Low
ID_11242,Medium
ID_11243,High
ID_11244,Low
ID_11245,Medium
ID_11246,High
ID_11247,Low
ID_11248,Medium
ID_11249,High
ID_11250,Low
ID_11251,Medium
ID_11252,High
ID_11253,Low
ID_11254,Medium
ID_11255,High
ID_11256,Low
ID_11257,Medium
ID_11258,High
ID_11259,Low
ID_11260,Medium
ID_11261,High
ID_11262,Low
ID_11263,Medium
ID_11264,High
ID_11265,Low
ID_11266,Medium
ID_11267,High
ID_11268,Low
ID_11269,Medium
ID_11270,High
ID_11271,Low
ID_11272,Medium
ID_11273,High
ID_11274,Low
ID_11275,Medium
ID_11276,High
ID_11277,Low
ID_11278,Medium
ID_11279,High
ID_11280,Low
ID_11281,Medium
ID_11282,High
ID_11283,Low
ID_11284,Medium
ID_11285,High
ID_11286,Low
ID_11287,Medium
ID_11288,High
ID_11289,Low
ID_11290,Medium
ID_11291,High
ID_11292,Low
ID_11293,Medium
ID_11294,High
ID_11295,Low
ID_11296,Medium
ID_11297,High
ID_11298,Low
ID_11299,Medium
ID_11300,High
ID_11301,Low
ID_11302,Medium
ID_11303,High
ID_11304,Low
ID_11305,Medium
ID_11306,High
ID_11307,Low
ID_11308,Medium
ID_11309,High
ID_11310,Low
ID_11311,Medium
ID_11312,High
ID_11313,Low
ID_11314,Medium
ID_11315,High
ID_11316,Low
ID_11317,Medium
ID_11318,High
ID_11319,Low
ID_11320,Medium
ID_11321,High
ID_11322,Low
ID_11323,Medium
ID_11324,High
ID_11325,Low
ID_11326,Medium
ID_11327,High
ID_11328,Low
ID_11329,Medium
ID_11330,High
ID_11331,Low
ID_11332,Medium
ID_11333,High
ID_11334,Low
ID_11335,Medium
ID_11336,High
ID_11337,Low
ID_11338,Medium
ID_11339,High
ID_11340,Low
ID_11341,Medium
ID_11342,High
ID_11343,Low
ID_11344,Medium
ID_11345,High
ID_11346,Low
ID_11347,Medium
ID_11348,High
ID_11349,Low
ID_11350,Medium
ID_11351,High
ID_11352,Low
ID_11353,Medium
ID_11354,High
ID_11355,Low
ID_11356,Medium
ID_11357,High
ID_11358,Low
ID_11359,Medium
ID_11360,High
ID_11361,Low
ID_11362,Medium
ID_11363,High
ID_11364,Low
ID_11365,Medium
ID_11366,High
ID_11367,Low
ID_11368,Medium
ID_11369,High
ID_11370,Low
ID_11371,Medium
ID_11372,High
ID_11373,Low
ID_11374,Medium
ID_11375,High
ID_11376,Low
ID_11377,Medium
ID_11378,High
ID_11379,Low
ID_11380,Medium
ID_11381,High
ID_11382,Low
ID_11383,Medium
ID_11384,High
ID_11385,Low
ID_11386,Medium
ID_11387,High
ID_11388,Low
ID_11389,Medium
ID_11390,High
ID_11391,Low
ID_11392,Medium
ID_11393,High
ID_11394,Low
ID_11395,Medium
ID_11396,High
ID_11397,Low
ID_11398,Medium
ID_11399,High
ID_11400,Low
ID_11401,Medium
ID_11402,High
ID_11403,Low
ID_11404,Medium
ID_11405,High
ID_11406,Low
ID_11407,Medium
ID_11408,High
ID_11409,Low
ID_11410,Medium
ID_11411,High
ID_11412,Low
ID_11413,Medium
ID_11414,High
ID_11415,Low
ID_11416,Medium
ID_11417,High
ID_11418,Low
ID_11419,Medium
ID_11420,High
ID_11421,Low
ID_11422,Medium
ID_11423,High
ID_11424,Low
ID_11425,Medium
ID_11426,High
ID_11427,Low
ID_11428,Medium
ID_11429,High
ID_11430,Low
ID_11431,Medium
ID_11432,High
ID_11433,Low
ID_11434,Medium
ID_11435,High
ID_11436,Low
ID_11437,Medium
ID_11438,High
ID_11439,Low
ID_11440,Medium
ID_11441,High
ID_11442,Low
ID_11443,Medium
ID_11444,High
ID_11445,Low
ID_11446,Medium
ID_11447,High
ID_11448,Low
ID_11449,Medium
ID_11450,High
ID_11451,Low
ID_11452,Medium
ID_11453,High
ID_11454,Low
ID_11455,Medium
ID_11456,High
ID_11457,Low
ID_11458,Medium
ID_11459,High
ID_11460,Low
ID_11461,Medium
ID_11462,High
ID_11463,Low
ID_11464,Medium
ID_11465,High
ID_11466,Low
ID_11467,Medium
ID_11468,High
ID_11469,Low
ID_11470,Medium
ID_11471,High
ID_11472,Low
ID_11473,Medium
ID_11474,High
ID_11475,Low
ID_11476,Medium
ID_11477,High
ID_11478,Low
ID_11479,Medium
ID_11480,High
ID_11481,Low
ID_11482,Medium
ID_11483,High
ID_11484,Low
ID_11485,Medium
ID_11486,High
ID_11487,Low
ID_11488,Medium
ID_11489,High
ID_11490,Low
ID_11491,Medium
ID_11492,High
ID_11493,Low
ID_11494,Medium
ID_11495,High
ID_11496,Low
ID_11497,Medium
ID_11498,High
ID_11499,Low
ID_11500,Medium
ID_11501,High
ID_11502,Low
ID_11503,Medium
ID_11504,High
ID_11505,Low
ID_11506,Medium
ID_11507,High
ID_11508,Low
ID_11509,Medium
ID_11510,High
ID_11511,Low
ID_11512,Medium
ID_11513,High
ID_11514,Low
ID_11515,Medium
ID_11516,High
ID_11517,Low
ID_11518,Medium
ID_11519,High
ID_11520,Low
ID_11521,Medium
ID_11522,High
ID_11523,Low
ID_11524,Medium
ID_11525,High
ID_11526,Low
ID_11527,Medium
ID_11528,High
ID_11529,Low
ID_11530,Medium
ID_11531,High
ID_11532,Low
ID_11533,Medium
ID_11534,High
ID_11535,Low
ID_11536,Medium
ID_11537,High
ID_11538,Low
ID_11539,Medium
ID_11540,High
ID_11541,Low
ID_11542,Medium
ID_11543,High
ID_11544,Low
ID_11545,Medium
ID_11546,High
ID_11547,Low
ID_11548,Medium
ID_11549,High
ID_11550,Low
ID_11551,Medium
ID_11552,High
ID_11553,Low
ID_11554,Medium
ID_11555,High
ID_11556,Low
ID_11557,Medium
ID_11558,High
ID_11559,Low
ID_11560,Medium
ID_11561,High
ID_11562,Low
ID_11563,Medium
ID_11564,High
ID_11565,Low
ID_11566,Medium
ID_11567,High
ID_11568,Low
ID_11569,Medium
ID_11570,High
ID_11571,Low
ID_11572,Medium
ID_11573,High
ID_11574,Low
ID_11575,Medium
ID_11576,High
ID_11577,Low
ID_11578,Medium
ID_11579,High
ID_11580,Low
ID_11581,Medium
ID_11582,High
ID_11583,Low
ID_11584,Medium
ID_11585,High
ID_11586,Low
ID_11587,Medium
ID_11588,High
ID_11589,Low
ID_11590,Medium
ID_11591,High
ID_11592,Low
ID_11593,Medium
ID_11594,High
ID_11595,Low
ID_11596,Medium
ID_11597,High
ID_11598,Low
ID_11599,Medium
ID_11600,High
ID_11601,Low
ID_11602,Medium
ID_11603,High
ID_11604,Low
ID_11605,Medium
ID_11606,High
ID_11607,Low
ID_11608,Medium
ID_11609,High
ID_11610,Low
ID_11611,Medium
ID_11612,High
ID_11613,Low
ID_11614,Medium
ID_11615,High
ID_11616,Low
ID_11617,Medium
ID_11618,High
ID_11619,Low
ID_11620,Medium
ID_11621,High
ID_11622,Low
ID_11623,Medium
ID_11624,High
ID_11625,Low
ID_11626,Medium
ID_11627,High
ID_11628,Low
ID_11629,Medium
ID_11630,High
ID_11631,Low
ID_11632,Medium
ID_11633,High
ID_11634,Low
ID_11635,Medium
ID_11636,High
ID_11637,Low
ID_11638,Medium
ID_11639,High
ID_11640,Low
ID_11641,Medium
ID_11642,High
ID_11643,Low
ID_11644,Medium
ID_11645,High
ID_11646,Low
ID_11647,Medium
ID_11648,High
ID_11649,Low
ID_11650,Medium
ID_11651,High
ID_11652,Low
ID_11653,Medium
ID_11654,High
ID_11655,Low
ID_11656,Medium
ID_11657,High
ID_11658,Low
ID_11659,Medium
ID_11660,High
ID_11661,Low
ID_11662,Medium
ID_11663,High
ID_11664,Low
ID_11665,Medium
ID_11666,High
ID_11667,Low
ID_11668,Medium
ID_11669,High
ID_11670,Low
ID_11671,Medium
ID_11672,High
ID_11673,Low
ID_11674,Medium
ID_11675,High
ID_11676,Low
ID_11677,Medium
ID_11678,High
ID_11679,Low
ID_11680,Medium
ID_11681,High
ID_11682,Low
ID_11683,Medium
ID_11684,High
ID_11685,Low
ID_11686,Medium
ID_11687,High
ID_11688,Low
ID_11689,Medium
ID_11690,High
ID_11691,Low
ID_11692,Medium
ID_11693,High
ID_11694,Low
ID_11695,Medium
ID_11696,High
ID_11697,Low
ID_11698,Medium
ID_11699,High
ID_11700,Low
ID_11701,Medium
ID_11702,High
ID_11703,Low
ID_11704,Medium
ID_11705,High
ID_11706,Low
ID_11707,Medium
ID_11708,High
ID_11709,Low
ID_11710,Medium
ID_11711,High
ID_11712,Low
ID_11713,Medium
ID_11714,High
ID_11715,Low
ID_11716,Medium
ID_11717,High
ID_11718,Low
ID_11719,Medium
ID_11720,High
ID_11721,Low
ID_11722,Medium
ID_11723,High
ID_11724,Low
ID_11725,Medium
ID_11726,High
ID_11727,Low
ID_11728,Medium
ID_11729,High
ID_11730,Low
ID_11731,Medium
ID_11732,High
ID_11733,Low
ID_11734,Medium
ID_11735,High
ID_11736,Low
ID_11737,Medium
ID_11738,High
ID_11739,Low
ID_11740,Medium
ID_11741,High
ID_11742,Low
ID_11743,Medium
ID_11744,High
ID_11745,Low
ID_11746,Medium
ID_11747,High
ID_11748,Low
ID_11749,Medium
ID_11750,High
ID_11751,Low
ID_11752,Medium
ID_11753,High
ID_11754,Low
ID_11755,Medium
ID_11756,High
ID_11757,Low
ID_11758,Medium
ID_11759,High
ID_11760,Low
ID_11761,Medium
ID_11762,High
ID_11763,Low
ID_11764,Medium
ID_11765,High
ID_11766,Low
ID_11767,Medium
ID_11768,High
ID_11769,Low
ID_11770,Medium
ID_11771,High
ID_11772,Low
ID_11773,Medium
ID_11774,High
ID_11775,Low
ID_11776,Medium
ID_11777,High
ID_11778,Low
ID_11779,Medium
ID_11780,High
ID_11781,Low
ID_11782,Medium
ID_11783,High
ID_11784,Low
ID_11785,Medium
ID_11786,High
ID_11787,Low
ID_11788,Medium
ID_11789,High
ID_11790,Low
ID_11791,Medium
ID_11792,High
ID_11793,Low
ID_11794,Medium
ID_11795,High
ID_11796,Low
ID_11797,Medium
ID_11798,High
ID_11799,Low
ID_11800,Medium
ID_11801,High
ID_11802,Low
ID_11803,Medium
ID_11804,High
ID_11805,Low
ID_11806,Medium
ID_11807,High
ID_11808,Low
ID_11809,Medium
ID_11810,High
ID_11811,Low
ID_11812,Medium
ID_11813,High
ID_11814,Low
ID_11815,Medium
ID_11816,High
ID_11817,Low
ID_11818,Medium
ID_11819,High
ID_11820,Low
ID_11821,Medium
ID_11822,High
ID_11823,Low
ID_11824,Medium
ID_11825,High
ID_11826,Low
ID_11827,Medium
ID_11828,High
ID_11829,Low
ID_11830,Medium
ID_11831,High
ID_11832,Low
ID_11833,Medium
ID_11834,High
ID_11835,Low
ID_11836,Medium
ID_11837,High
ID_11838,Low
ID_11839,Medium
ID_11840,High
ID_11841,Low
ID_11842,Medium
ID_11843,High
ID_11844,Low
ID_11845,Medium
ID_11846,High
ID_11847,Low
ID_11848,Medium
ID_11849,High
ID_11850,Low
ID_11851,Medium
ID_11852,High
ID_11853,Low
ID_11854,Medium
ID_11855,High
ID_11856,Low
ID_11857,Medium
ID_11858,High
ID_11859,Low
ID_11860,Medium
ID_11861,High
ID_11862,Low
ID_11863,Medium
ID_11864,High
ID_11865,Low
ID_11866,Medium
ID_11867,High
ID_11868,Low
ID_11869,Medium
ID_11870,High
ID_11871,Low
ID_11872,Medium
ID_11873,High
ID_11874,Low
ID_11875,Medium
ID_11876,High
ID_11877,Low
ID_11878,Medium
ID_11879,High
ID_11880,Low
ID_11881,Medium
ID_11882,High
ID_11883,Low
ID_11884,Medium
ID_11885,High
ID_11886,Low
ID_11887,Medium
ID_11888,High
ID_11889,Low
ID_11890,Medium
ID_11891,High
ID_11892,Low
ID_11893,Medium
ID_11894,High
ID_11895,Low
ID_11896,Medium
ID_11897,High
ID_11898,Low
ID_11899,Medium
ID_11900,High
ID_11901,Low
ID_11902,Medium
ID_11903,High
ID_11904,Low
ID_11905,Medium
ID_11906,High
ID_11907,Low
ID_11908,Medium
ID_11909,High
ID_11910,Low
ID_11911,Medium
ID_11912,High
ID_11913,Low
ID_11914,Medium
ID_11915,High
ID_11916,Low
ID_11917,Medium
ID_11918,High
ID_11919,Low
ID_11920,Medium
ID_11921,High
ID_11922,Low
ID_11923,Medium
ID_11924,High
ID_11925,Low
ID_11926,Medium
ID_11927,High
ID_11928,Low
ID_11929,Medium
ID_11930,High
ID_11931,Low
ID_11932,Medium
ID_11933,High
ID_11934,Low
ID_11935,Medium
ID_11936,High
ID_11937,Low
ID_11938,Medium
ID_11939,High
ID_11940,Low
ID_11941,Medium
ID_11942,High
ID_11943,Low
ID_11944,Medium
ID_11945,High
ID_11946,Low
ID_11947,Medium
ID_11948,High
ID_11949,Low
ID_11950,Medium
ID_11951,High
ID_11952,Low
ID_11953,Medium
ID_11954,High
ID_11955,Low
ID_11956,Medium
ID_11957,High
ID_11958,Low
ID_11959,Medium
ID_11960,High
ID_11961,Low
ID_11962,Medium
ID_11963,High
ID_11964,Low
ID_11965,Medium
ID_11966,High
ID_11967,Low
ID_11968,Medium
ID_11969,High
ID_11970,Low
ID_11971,Medium
ID_11972,High
ID_11973,Low
ID_11974,Medium
ID_11975,High
ID_11976,Low
ID_11977,Medium
ID_11978,High
ID_11979,Low
ID_11980,Medium
ID_11981,High
ID_11982,Low
ID_11983,Medium
ID_11984,High
ID_11985,Low
ID_11986,Medium
ID_11987,High
ID_11988,Low
ID_11989,Medium
ID_11990,High
ID_11991,Low
ID_11992,Medium
ID_11993,High
ID_11994,Low
ID_11995,Medium
ID_11996,High
ID_11997,Low
ID_11998,Medium
ID_11999,High
ID_12000,Low
ID_12001,Medium
ID_12002,High
ID_12003,Low
ID_12004,Medium
ID_12005,High
ID_12006,Low
ID_12007,Medium
ID_12008,High
ID_12009,Low
ID_12010,Medium
ID_12011,High
ID_12012,Low
ID_12013,Medium
ID_12014,High
ID_12015,Low
ID_12016,Medium
ID_12017,High
ID_12018,Low
ID_12019,Medium
ID_12020,High
ID_12021,Low
ID_12022,Medium
ID_12023,High
ID_12024,Low
ID_12025,Medium
ID_12026,High
ID_12027,Low
ID_12028,Medium
ID_12029,High
ID_12030,Low
ID_12031,Medium
ID_12032,High
ID_12033,Low
ID_12034,Medium
ID_12035,High
ID_12036,Low
ID_12037,Medium
ID_12038,High
ID_12039,Low
ID_12040,Medium
ID_12041,High
ID_12042,Low
ID_12043,Medium
ID_12044,High
ID_12045,Low
ID_12046,Medium
ID_12047,High
ID_12048,Low
ID_12049,Medium
ID_12050,High
ID_12051,Low
ID_12052,Medium
ID_12053,High
ID_12054,Low
ID_12055,Medium
ID_12056,High
ID_12057,Low
ID_12058,Medium
ID_12059,High
ID_12060,Low
ID_12061,Medium
ID_12062,High
ID_12063,Low
ID_12064,Medium
ID_12065,High
ID_12066,Low
ID_12067,Medium
ID_12068,High
ID_12069,Low
ID_12070,Medium
ID_12071,High
ID_12072,Low
ID_12073,Medium
ID_12074,High
ID_12075,Low
ID_12076,Medium
ID_12077,High
ID_12078,Low
ID_12079,Medium
ID_12080,High
ID_12081,Low
ID_12082,Medium
ID_12083,High
ID_12084,Low
ID_12085,Medium
ID_12086,High
ID_12087,Low
ID_12088,Medium
ID_12089,High
ID_12090,Low
ID_12091,Medium
ID_12092,High
ID_12093,Low
ID_12094,Medium
ID_12095,High
ID_12096,Low
ID_12097,Medium
ID_12098,High
ID_12099,Low
ID_12100,Medium
ID_12101,High
ID_12102,Low
ID_12103,Medium
ID_12104,High
ID_12105,Low
ID_12106,Medium
ID_12107,High
ID_12108,Low
ID_12109,Medium
ID_12110,High
ID_12111,Low
ID_12112,Medium
ID_12113,High
ID_12114,Low
ID_12115,Medium
ID_12116,High
ID_12117,Low
ID_12118,Medium
ID_12119,High
ID_12120,Low
ID_12121,Medium
ID_12122,High
ID_12123,Low
ID_12124,Medium
ID_12125,High
ID_12126,Low
ID_12127,Medium
ID_12128,High
ID_12129,Low
ID_12130,Medium
ID_12131,High
ID_12132,Low
ID_12133,Medium
ID_12134,High
ID_12135,Low
ID_12136,Medium
ID_12137,High
ID_12138,Low
ID_12139,Medium
ID_12140,High
ID_12141,Low
ID_12142,Medium
ID_12143,High
ID_12144,Low
ID_12145,Medium
ID_12146,High
ID_12147,Low
ID_12148,Medium
ID_12149,High
ID_12150,Low
ID_12151,Medium
ID_12152,High
ID_12153,Low
ID_12154,Medium
ID_12155,High
ID_12156,Low
ID_12157,Medium
ID_12158,High
ID_12159,Low
ID_12160,Medium
ID_12161,High
ID_12162,Low
ID_12163,Medium
ID_12164,High
ID_12165,Low
ID_12166,Medium
ID_12167,High
ID_12168,Low
ID_12169,Medium
ID_12170,High
ID_12171,Low
ID_12172,Medium
ID_12173,High
ID_12174,Low
ID_12175,Medium
ID_12176,High
ID_12177,Low
ID_12178,Medium
ID_12179,High
ID_12180,Low
ID_12181,Medium
ID_12182,High
ID_12183,Low
ID_12184,Medium
ID_12185,High
ID_12186,Low
ID_12187,Medium
ID_12188,High
ID_12189,Low
ID_12190,Medium
ID_12191,High
ID_12192,Low
ID_12193,Medium
ID_12194,High
ID_12195,Low
ID_12196,Medium
ID_12197,High
ID_12198,Low
ID_12199,Medium
ID_12200,High
ID_12201,Low
ID_12202,Medium
ID_12203,High
ID_12204,Low
ID_12205,Medium
ID_12206,High
ID_12207,Low
ID_12208,Medium
ID_12209,High
ID_12210,Low
ID_12211,Medium
ID_12212,High
ID_12213,Low
ID_12214,Medium
ID_12215,High
ID_12216,Low
ID_12217,Medium
ID_12218,High
ID_12219,Low
ID_12220,Medium
ID_12221,High
ID_12222,Low
ID_12223,Medium
ID_12224,High
ID_12225,Low
ID_12226,Medium
ID_12227,High
ID_12228,Low
ID_12229,Medium
ID_12230,High
ID_12231,Low
ID_12232,Medium
ID_12233,High
ID_12234,Low
ID_12235,Medium
ID_12236,High
ID_12237,Low
ID_12238,Medium
ID_12239,High
ID_12240,Low
ID_12241,Medium
ID_12242,High
ID_12243,Low
ID_12244,Medium
ID_12245,High
ID_12246,Low
ID_12247,Medium
ID_12248,High
ID_12249,Low
ID_12250,Medium
ID_12251,High
ID_12252,Low
ID_12253,Medium
ID_12254,High
ID_12255,Low
ID_12256,Medium
ID_12257,High
ID_12258,Low
ID_12259,Medium
ID_12260,High
ID_12261,Low
ID_12262,Medium
ID_12263,High
ID_12264,Low
ID_12265,Medium
ID_12266,High
ID_12267,Low
ID_12268,Medium
ID_12269,High
ID_12270,Low
ID_12271,Medium
ID_12272,High
ID_12273,Low
ID_12274,Medium
ID_12275,High
ID_12276,Low
ID_12277,Medium
ID_12278,High
ID_12279,Low
ID_12280,Medium
ID_12281,High
ID_12282,Low
ID_12283,Medium
ID_12284,High
ID_12285,Low
ID_12286,Medium
ID_12287,High
ID_12288,Low
ID_12289,Medium
ID_12290,High
ID_12291,Low
ID_12292,Medium
ID_12293,High
ID_12294,Low
ID_12295,Medium
ID_12296,High
ID_12297,Low
ID_12298,Medium
ID_12299,High
ID_12300,Low
ID_12301,Medium
ID_12302,High
ID_12303,Low
ID_12304,Medium
ID_12305,High
ID_12306,Low
ID_12307,Medium
ID_12308,High
ID_12309,Low
ID_12310,Medium
ID_12311,High
ID_12312,Low
ID_12313,Medium
ID_12314,High
ID_12315,Low
ID_12316,Medium
ID_12317,High
ID_12318,Low
ID_12319,Medium
ID_12320,High
ID_12321,Low
ID_12322,Medium
ID_12323,High
ID_12324,Low
ID_12325,Medium
ID_12326,High
ID_12327,Low
ID_12328,Medium
ID_12329,High
ID_12330,Low
ID_12331,Medium
ID_12332,High
ID_12333,Low
ID_12334,Medium
ID_12335,High
ID_12336,Low
ID_12337,Medium
ID_12338,High
ID_12339,Low
ID_12340,Medium
ID_12341,High
ID_12342,Low
ID_12343,Medium
ID_12344,High
ID_12345,Low
ID_12346,Medium
ID_12347,High
ID_12348,Low
ID_12349,Medium
ID_12350,High
ID_12351,Low
ID_12352,Medium
ID_12353,High
ID_12354,Low
ID_12355,Medium
ID_12356,High
ID_12357,Low
ID_12358,Medium
ID_12359,High
ID_12360,Low
ID_12361,Medium
ID_12362,High
